line,parent_station,service_hour,time_period,comparable_stop_events,share_late_over_5_minutes,median_schedule_difference_seconds,average_delay_when_late_seconds,median_delay_when_late_seconds,station_name
Green,place-harvd,12,Midday (9 AM-4 PM),870,0.1793103448275862,19.5,513.2948717948718,453.0,Harvard Avenue
Green,place-harvd,13,Midday (9 AM-4 PM),872,0.1720183486238532,51.0,553.96,494.5,Harvard Avenue
Green,place-harvd,14,Midday (9 AM-4 PM),878,0.15148063781321183,39.0,558.2330827067669,499.0,Harvard Avenue
Green,place-harvd,15,Midday (9 AM-4 PM),898,0.17260579064587972,20.0,570.5225806451613,463.0,Harvard Avenue
Green,place-harvd,16,Evening peak (4-6 PM),894,0.17225950782997762,12.0,593.525974025974,500.0,Harvard Avenue
Green,place-harvd,17,Evening peak (4-6 PM),866,0.20554272517321015,55.5,573.4157303370787,491.0,Harvard Avenue
Green,place-harvd,18,Night,882,0.24263038548752835,77.0,632.1775700934579,537.0,Harvard Avenue
Green,place-harvd,19,Night,891,0.20875420875420875,54.0,597.2741935483871,465.5,Harvard Avenue
Green,place-harvd,20,Night,882,0.21201814058956917,37.0,559.6096256684492,443.0,Harvard Avenue
Green,place-harvd,21,Night,845,0.16449704142011834,52.0,542.0143884892086,463.0,Harvard Avenue
Green,place-harvd,22,Night,827,0.1825876662636034,20.0,548.682119205298,481.0,Harvard Avenue
Green,place-harvd,23,Night,797,0.19698870765370138,47.0,628.7770700636943,529.0,Harvard Avenue
Green,place-hsmnl,23,Night,1,0.0,284.0,,,Heath Street
Green,place-hwsst,0,Early / night,653,0.222052067381317,52.0,637.2827586206896,554.0,Hawes Street
Green,place-hwsst,1,Early / night,177,0.3559322033898305,211.0,713.3968253968254,605.0,Hawes Street
Green,place-hwsst,2,Early / night,23,0.13043478260869565,-30.0,543.0,478.0,Hawes Street
Green,place-hwsst,5,Early / night,350,0.045714285714285714,43.0,393.0,349.0,Hawes Street
Green,place-hwsst,6,Early / night,798,0.16416040100250626,87.0,468.2977099236641,408.0,Hawes Street
Green,place-hwsst,7,Morning peak (7-9 AM),935,0.09946524064171124,33.0,482.1182795698925,401.0,Hawes Street
Green,place-hwsst,8,Morning peak (7-9 AM),955,0.2031413612565445,118.0,479.80927835051546,410.0,Hawes Street
Green,place-hwsst,9,Midday (9 AM-4 PM),983,0.30010172939979657,160.0,501.95932203389833,451.0,Hawes Street
Green,place-hwsst,10,Midday (9 AM-4 PM),967,0.23888314374353672,100.0,561.7272727272727,479.0,Hawes Street
Green,place-hwsst,11,Midday (9 AM-4 PM),921,0.24538545059717698,122.0,509.53982300884957,431.5,Hawes Street
Green,place-hwsst,12,Midday (9 AM-4 PM),903,0.21705426356589147,108.0,534.5816326530612,445.0,Hawes Street
Green,place-hwsst,13,Midday (9 AM-4 PM),921,0.247557003257329,125.0,543.8991228070175,481.5,Hawes Street
Green,place-hwsst,14,Midday (9 AM-4 PM),967,0.2419855222337125,120.0,518.5940170940171,460.0,Hawes Street
Green,place-hwsst,15,Midday (9 AM-4 PM),961,0.2570239334027055,128.0,534.4696356275304,461.0,Hawes Street
Green,place-hwsst,16,Evening peak (4-6 PM),941,0.2507970244420829,113.0,540.5,465.0,Hawes Street
Green,place-hwsst,17,Evening peak (4-6 PM),906,0.2869757174392936,116.0,552.8230769230769,476.0,Hawes Street
Green,place-hwsst,18,Night,940,0.2648936170212766,106.0,617.1325301204819,516.0,Hawes Street
Green,place-hwsst,19,Night,950,0.27052631578947367,149.0,519.3774319066148,451.0,Hawes Street
Green,place-hwsst,20,Night,944,0.3252118644067797,175.0,523.5993485342019,479.0,Hawes Street
Green,place-hwsst,21,Night,911,0.2502744237102086,123.0,543.390350877193,497.0,Hawes Street
Green,place-hwsst,22,Night,877,0.2633979475484607,136.0,545.08658008658,478.0,Hawes Street
Green,place-hwsst,23,Night,809,0.3720642768850433,203.0,620.6212624584717,516.0,Hawes Street
Green,place-hymnl,0,Early / night,2073,0.2522913651712494,100.0,602.5831739961759,506.0,Hynes Convention Center
Green,place-hymnl,1,Early / night,593,0.2596964586846543,60.0,631.5649350649351,529.5,Hynes Convention Center
Green,place-hymnl,2,Early / night,55,0.16363636363636364,46.0,466.1111111111111,428.0,Hynes Convention Center
Green,place-hymnl,5,Early / night,1032,0.061046511627906974,19.0,437.73015873015873,378.0,Hynes Convention Center
Green,place-hymnl,6,Early / night,2368,0.12880067567567569,50.0,468.04590163934427,422.0,Hynes Convention Center
Green,place-hymnl,7,Morning peak (7-9 AM),2498,0.11529223378702963,-15.0,548.8506944444445,470.0,Hynes Convention Center
Green,place-hymnl,8,Morning peak (7-9 AM),2660,0.17781954887218046,73.0,499.2980972515856,424.0,Hynes Convention Center
Green,place-hymnl,9,Midday (9 AM-4 PM),2711,0.2349686462559941,94.0,515.6436420722135,451.0,Hynes Convention Center
Green,place-hymnl,10,Midday (9 AM-4 PM),2621,0.2533384204502098,95.0,576.152108433735,479.0,Hynes Convention Center
Green,place-hymnl,11,Midday (9 AM-4 PM),2563,0.24541552867733124,82.0,568.0683624801272,483.0,Hynes Convention Center
Green,place-hymnl,12,Midday (9 AM-4 PM),2539,0.25167388735722723,101.0,532.960876369327,469.0,Hynes Convention Center
Green,place-hymnl,13,Midday (9 AM-4 PM),2555,0.2594911937377691,116.0,553.6033182503771,495.0,Hynes Convention Center
Green,place-hymnl,14,Midday (9 AM-4 PM),2620,0.2435114503816794,98.0,554.9529780564263,476.0,Hynes Convention Center
Green,place-hymnl,15,Midday (9 AM-4 PM),2619,0.28751431844215347,129.0,554.6241699867198,488.0,Hynes Convention Center
Green,place-hymnl,16,Evening peak (4-6 PM),2598,0.26520400307929176,88.0,572.0493468795355,501.0,Hynes Convention Center
Green,place-hymnl,17,Evening peak (4-6 PM),2516,0.29252782193958665,119.0,576.5923913043479,501.5,Hynes Convention Center
Green,place-hymnl,18,Night,2601,0.27835447904652055,111.0,606.0303867403314,523.0,Hynes Convention Center
Green,place-hymnl,19,Night,2617,0.30034390523500193,138.0,574.6055979643766,496.5,Hynes Convention Center
Green,place-hymnl,20,Night,2615,0.2780114722753346,127.0,542.5983493810179,475.0,Hynes Convention Center
Green,place-hymnl,21,Night,2555,0.2669275929549902,138.0,536.4941348973607,478.5,Hynes Convention Center
Green,place-hymnl,22,Night,2452,0.3323817292006525,170.5,570.2073619631902,481.0,Hynes Convention Center
Green,place-hymnl,23,Night,2439,0.2956129561295613,140.0,594.5589459084605,487.0,Hynes Convention Center
Green,place-kencl,0,Early / night,2031,0.24421467257508617,91.0,594.6370967741935,507.0,Kenmore
Green,place-kencl,1,Early / night,636,0.24371069182389937,48.0,643.3935483870968,514.0,Kenmore
Green,place-kencl,2,Early / night,62,0.16129032258064516,13.0,511.8,443.0,Kenmore
Green,place-kencl,5,Early / night,1102,0.06352087114337568,12.5,413.54285714285714,367.5,Kenmore
Green,place-kencl,6,Early / night,2380,0.1319327731092437,47.0,456.56050955414014,402.5,Kenmore
Green,place-kencl,7,Morning peak (7-9 AM),2576,0.11684782608695653,-12.0,541.2059800664451,455.0,Kenmore
Green,place-kencl,8,Morning peak (7-9 AM),2737,0.17500913408841798,74.0,504.0814196242171,435.0,Kenmore
Green,place-kencl,9,Midday (9 AM-4 PM),2758,0.22951414068165338,85.0,508.44391785150077,441.0,Kenmore
Green,place-kencl,10,Midday (9 AM-4 PM),2700,0.2388888888888889,81.0,572.6573643410853,480.0,Kenmore
Green,place-kencl,11,Midday (9 AM-4 PM),2627,0.23905595736581653,79.0,561.0828025477707,467.5,Kenmore
Green,place-kencl,12,Midday (9 AM-4 PM),2602,0.24327440430438124,84.0,535.5766192733017,464.0,Kenmore
Green,place-kencl,13,Midday (9 AM-4 PM),2605,0.2476007677543186,112.0,560.2418604651162,505.0,Kenmore
Green,place-kencl,14,Midday (9 AM-4 PM),2676,0.23766816143497757,90.5,545.4575471698113,469.0,Kenmore
Green,place-kencl,15,Midday (9 AM-4 PM),2688,0.2700892857142857,117.0,557.1928374655647,495.0,Kenmore
Green,place-kencl,16,Evening peak (4-6 PM),2651,0.25952470765748775,75.0,580.1002906976744,510.0,Kenmore
Green,place-kencl,17,Evening peak (4-6 PM),2573,0.28177225029148856,107.0,574.5862068965517,510.0,Kenmore
Green,place-kencl,18,Night,2675,0.2758878504672897,106.0,604.3577235772358,510.0,Kenmore
Green,place-kencl,19,Night,2672,0.2870508982035928,117.0,566.4524119947848,485.0,Kenmore
Green,place-kencl,20,Night,2680,0.26417910447761195,124.0,554.4152542372881,484.0,Kenmore
Green,place-kencl,21,Night,2619,0.2596410843833524,116.0,532.375,465.5,Kenmore
Green,place-kencl,22,Night,2502,0.2973621103117506,151.0,556.9905913978495,468.5,Kenmore
Green,place-kencl,23,Night,2414,0.28541839270919633,127.0,596.2046444121916,484.0,Kenmore
Green,place-kntst,0,Early / night,648,0.2175925925925926,38.5,628.886524822695,538.0,Kent Street
Green,place-kntst,1,Early / night,177,0.3389830508474576,187.0,738.9833333333333,645.0,Kent Street
Green,place-kntst,2,Early / night,23,0.13043478260869565,-56.0,514.6666666666666,451.0,Kent Street
Green,place-kntst,5,Early / night,359,0.03899721448467967,47.0,405.92857142857144,352.5,Kent Street
Green,place-kntst,6,Early / night,789,0.15082382762991128,85.0,468.672268907563,413.0,Kent Street
Green,place-kntst,7,Morning peak (7-9 AM),939,0.09371671991480299,48.0,494.8181818181818,430.0,Kent Street
Green,place-kntst,8,Morning peak (7-9 AM),960,0.203125,122.0,484.84615384615387,420.0,Kent Street
Green,place-kntst,9,Midday (9 AM-4 PM),977,0.3111566018423746,171.0,493.24013157894734,433.0,Kent Street
Green,place-kntst,10,Midday (9 AM-4 PM),969,0.2518059855521156,130.0,555.6311475409836,479.5,Kent Street
Green,place-kntst,11,Midday (9 AM-4 PM),924,0.22835497835497837,117.0,511.8483412322275,451.0,Kent Street
Green,place-kntst,12,Midday (9 AM-4 PM),896,0.21316964285714285,93.5,530.0994764397906,446.0,Kent Street
Green,place-kntst,13,Midday (9 AM-4 PM),927,0.2308522114347357,113.0,542.5093457943925,476.0,Kent Street
Green,place-kntst,14,Midday (9 AM-4 PM),955,0.2324607329842932,101.0,514.9099099099099,434.0,Kent Street
Green,place-kntst,15,Midday (9 AM-4 PM),956,0.23117154811715482,112.0,545.393665158371,484.0,Kent Street
Green,place-kntst,16,Evening peak (4-6 PM),937,0.2742796157950907,142.0,531.0544747081713,452.0,Kent Street
Green,place-kntst,17,Evening peak (4-6 PM),909,0.3047304730473047,140.0,544.1371841155235,466.0,Kent Street
Green,place-kntst,18,Night,936,0.2841880341880342,133.0,607.3834586466165,513.0,Kent Street
Green,place-kntst,19,Night,954,0.24528301886792453,130.0,530.5854700854701,468.0,Kent Street
Green,place-kntst,20,Night,927,0.2988133764832794,170.0,536.5595667870036,497.0,Kent Street
Green,place-kntst,21,Night,915,0.2502732240437158,127.0,541.5414847161572,491.0,Kent Street
Green,place-kntst,22,Night,873,0.2611683848797251,136.0,540.9078947368421,477.0,Kent Street
Green,place-kntst,23,Night,804,0.3582089552238806,201.0,622.9583333333334,513.5,Kent Street
Green,place-lech,0,Early / night,1568,0.16964285714285715,-14.0,576.9774436090225,499.0,Lechmere
Green,place-lech,1,Early / night,558,0.1935483870967742,-75.5,610.5648148148148,530.5,Lechmere
Green,place-lech,2,Early / night,58,0.06896551724137931,-224.5,564.0,560.5,Lechmere
Green,place-lech,5,Early / night,793,0.06557377049180328,14.0,468.15384615384613,425.0,Lechmere
Green,place-lech,6,Early / night,1655,0.07854984894259819,-15.0,537.0846153846154,444.5,Lechmere
Green,place-lech,7,Morning peak (7-9 AM),1730,0.09190751445086705,-28.0,540.8553459119497,457.0,Lechmere
Green,place-lech,8,Morning peak (7-9 AM),1774,0.12570462232243518,-18.0,506.0,427.0,Lechmere
Green,place-lech,9,Midday (9 AM-4 PM),1815,0.1371900826446281,-6.0,542.9759036144578,472.0,Lechmere
Green,place-lech,10,Midday (9 AM-4 PM),1732,0.16859122401847576,11.5,583.3424657534247,485.0,Lechmere
Green,place-lech,11,Midday (9 AM-4 PM),1805,0.15124653739612187,-15.0,594.7326007326008,510.0,Lechmere
Green,place-lech,12,Midday (9 AM-4 PM),1762,0.16912599318955732,5.5,559.7852348993289,477.5,Lechmere
Green,place-lech,13,Midday (9 AM-4 PM),1797,0.1880912632164719,44.0,549.1331360946746,460.0,Lechmere
Green,place-lech,14,Midday (9 AM-4 PM),1815,0.14820936639118457,20.0,553.6468401486989,475.0,Lechmere
Green,place-lech,15,Midday (9 AM-4 PM),1776,0.18806306306306306,59.0,563.0958083832336,484.0,Lechmere
Green,place-lech,16,Evening peak (4-6 PM),1823,0.21777290181020295,70.0,600.3879093198992,537.0,Lechmere
Green,place-lech,17,Evening peak (4-6 PM),1769,0.22781232334652346,56.0,599.0173697270471,508.0,Lechmere
Green,place-lech,18,Night,1839,0.24469820554649266,83.0,599.0266666666666,500.0,Lechmere
Green,place-lech,19,Night,1823,0.23148656061437192,49.0,596.9478672985782,523.0,Lechmere
Green,place-lech,20,Night,1886,0.16383881230116648,34.0,542.6084142394822,478.0,Lechmere
Green,place-lech,21,Night,1787,0.16116396194739788,20.0,563.8715277777778,469.5,Lechmere
Green,place-lech,22,Night,1839,0.19249592169657423,39.0,601.6638418079096,494.5,Lechmere
Green,place-lech,23,Night,1709,0.21533060269163254,46.0,622.2961956521739,531.5,Lechmere
Green,place-lngmd,0,Early / night,929,0.1797631862217438,-34.0,557.0419161676647,483.0,Longwood Medical Area
Green,place-lngmd,1,Early / night,174,0.1839080459770115,-56.0,566.875,493.0,Longwood Medical Area
Green,place-lngmd,2,Early / night,11,0.18181818181818182,70.0,626.5,626.5,Longwood Medical Area
Green,place-lngmd,5,Early / night,200,0.035,-113.5,529.5714285714286,397.0,Longwood Medical Area
Green,place-lngmd,6,Early / night,804,0.07835820895522388,-138.5,484.57142857142856,437.0,Longwood Medical Area
Green,place-lngmd,7,Morning peak (7-9 AM),961,0.07180020811654526,-183.0,682.6086956521739,573.0,Longwood Medical Area
Green,place-lngmd,8,Morning peak (7-9 AM),944,0.10063559322033898,-100.0,538.2526315789473,434.0,Longwood Medical Area
Green,place-lngmd,9,Midday (9 AM-4 PM),983,0.17293997965412003,-18.0,479.29411764705884,430.5,Longwood Medical Area
Green,place-lngmd,10,Midday (9 AM-4 PM),979,0.17058222676200205,-23.0,586.1017964071856,508.0,Longwood Medical Area
Green,place-lngmd,11,Midday (9 AM-4 PM),927,0.15318230852211434,-42.0,537.3380281690141,468.0,Longwood Medical Area
Green,place-lngmd,12,Midday (9 AM-4 PM),931,0.14930182599355532,-73.0,547.1654676258993,449.0,Longwood Medical Area
Green,place-lngmd,13,Midday (9 AM-4 PM),950,0.12736842105263158,-43.5,524.6198347107438,435.0,Longwood Medical Area
Green,place-lngmd,14,Midday (9 AM-4 PM),928,0.1497844827586207,1.5,511.8201438848921,433.0,Longwood Medical Area
Green,place-lngmd,15,Midday (9 AM-4 PM),965,0.14404145077720207,-22.0,571.4892086330935,468.0,Longwood Medical Area
Green,place-lngmd,16,Evening peak (4-6 PM),975,0.16307692307692306,-63.0,563.3647798742138,465.0,Longwood Medical Area
Green,place-lngmd,17,Evening peak (4-6 PM),906,0.23730684326710816,31.5,578.5906976744186,513.0,Longwood Medical Area
Green,place-lngmd,18,Night,983,0.25127161749745675,86.0,581.744939271255,500.0,Longwood Medical Area
Green,place-lngmd,19,Night,986,0.23935091277890466,36.0,572.6652542372881,500.0,Longwood Medical Area
Green,place-lngmd,20,Night,954,0.12054507337526206,-115.5,607.5565217391304,512.0,Longwood Medical Area
